age,sex,cause,year,location,BG.mx.all,ALL.mx,BG.mx,PREVt0,DIS.mx.t0,Nx,cause_id,age_group,age_mid,population,all_cause_mx,all_cause_deaths,cause_fraction_raw,cause_fraction,selected_fraction_sum_raw,fraction_adjustment_factor,incidence_rate,prevalence_rate,cause_name,gbd_cause_name,cause_mx,cause_deaths,incident_cases,prevalent_cases,epidemiology_source,scaling_source,incidence_available,incidence_data_status,prevalence_available,prevalence_data_status,IR,CF,pop,check_well,check_sick,newcases,covid.mx
36,Female,dm2,2010,Indonesia,0.00168133397472174,0.00220331839307612,0.00217415848350202,0.0384563533735363,2.91599095741027e-05,1899873.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00250000318531116,0.000916963290513211,1899873.5,,,0,0
78,Male,dm2,2013,Indonesia,0.0354449379879562,0.0674300022833432,0.0633539257869515,0.129030430699925,0.00407607649639171,213929.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00546805846975284,0.0251348448494724,213929.5,,,0,0
48,Female,hhd,2015,Indonesia,0.00323209971964352,0.0056446408428975,0.00552424064462689,0.0010667861376154,0.000120400198270615,1629121.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000204433819231011,0.124319754232994,1629121.5,,,0,0
0,Male,ihd,2031,Indonesia,0.0172823074736248,0.0228158951980222,0.0228158951980222,0,0,2329001.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2329001.5,,,0,0
62,Female,cmd,2050,Indonesia,0.00641460491727592,0.0144378539692187,0.0144060770603449,0.000163192639836,3.17769088737611e-05,1028701.5,,,,,,,,,,,,,,,,,,,,,,,,,6.29706345294358e-05,0.288257517860082,1028701.5,,,0,0
2,Female,hstroke,2020,Indonesia,0.00187712330694011,0.00152154719126619,0.0015174062681185,0.0003731368582762,4.14092314768826e-06,2255592,,,,,,,,,,,,,,,,,,,,,,,,,5.93069566964009e-05,0.017892983540496,2255592,,,0,0
10,Male,hhd,2005,Indonesia,0.000852631744124955,0.000873731034512465,0.000873731034512465,0,0,2282573,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2282573,,,0,0
63,Female,hhd,2031,Indonesia,0.00735836427971912,0.015356032851685,0.0148628677091358,0.00425923363028514,0.00049316514254922,969635,,,,,,,,,,,,,,,,,,,,,,,,,0.00112858045364311,0.113018375807878,969635,,,0,0
65,Female,hstroke,2038,Indonesia,0.00794795124957655,0.0171923906166177,0.0139320797617395,0.00923288566263468,0.00326031085487817,847791.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00365708556162687,0.483943968298755,847791.5,,,0,0
80,Female,cmd,2045,Indonesia,0.0243348891764459,0.0501073171266397,0.0499148590509725,0.0015924755656516,0.0001924580756672,293893,,,,,,,,,,,,,,,,,,,,,,,,,0.000414024826760739,0.107635237694867,293893,,,0,0
28,Female,istroke,2009,Indonesia,0.00130264808910131,0.00153329061203003,0.00152112023459987,0.00260944431878524,1.21703774301621e-05,2098883.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000216335730782441,0.0045360954086034,2098883.5,,,0,0
37,Male,istroke,2032,Indonesia,0.0018142519639614,0.00260326074075957,0.00257595073987724,0.0057215602347659,2.73100008823359e-05,2146181,,,,,,,,,,,,,,,,,,,,,,,,,0.000779579250336586,0.00787325258541987,2146181,,,0,0
0,Male,ihd,2048,Indonesia,0.0122563711400513,0.0228158951980222,0.0228158951980222,0,0,2329001.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2329001.5,,,0,0
53,Female,dm2,2022,Indonesia,0.00384658605263871,0.00748136705761312,0.00711863632054711,0.102632393266216,0.000362730737066011,1540073.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00646980682051792,0.00282443997030229,1540073.5,,,0,0
5,Female,dm2,2046,Indonesia,0.000429593528932264,0.000719708590333135,0.000719708590333135,0,0,2356525.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2356525.5,,,0,0
34,Female,istroke,2044,Indonesia,0.00119726492886666,0.00197012986281344,0.00194427272561035,0.0036408278550382,2.58571372030923e-05,2082722.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00027637758232917,0.0135527377529162,2082722.5,,,0,0
23,Male,cmd,2033,Indonesia,0.00160278203187812,0.00157190075095685,0.0015646734613273,0.00024590759233666,7.22728962955771e-06,2267661.5,,,,,,,,,,,,,,,,,,,,,,,,,8.860375947411e-06,0.03361799133941,2267661.5,,,0,0
45,Male,ihd,2048,Indonesia,0.00393094133574541,0.00589364031278659,0.00479327846588293,0.0224308883239522,0.00110036184690366,1862284.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00279809403025322,0.0934447948802345,1862284.5,,,0,0
95,Male,istroke,2018,Indonesia,0.165088412328968,0.270883993312362,0.243456625614807,0.0733424465860602,0.0274273676975553,6195,,,,,,,,,,,,,,,,,,,,,,,,,0.0460380217083134,0.361172143656761,6195,,,0,0
16,Female,ihd,2036,Indonesia,0.000624835308632944,0.000904582526996244,0.0008663615836084,0.00078856670399744,3.82209433878437e-05,2156270,,,,,,,,,,,,,,,,,,,,,,,,,0.000360379881193924,0.0832665077158081,2156270,,,0,0
60,Male,hhd,2007,Indonesia,0.0125728418538855,0.0234190707014732,0.0226041811287362,0.00260777654991466,0.000814889572737043,652940.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00142292278312955,0.326381813225548,652940.5,,,0,0
3,Female,hhd,2043,Indonesia,0.00060664028733187,0.000933836620312386,0.000933836620312386,0,0,2292728,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2292728,,,0,0
72,Female,hstroke,2041,Indonesia,0.0131866125360732,0.028653614562867,0.024460031703079,0.0093458919819916,0.00419358285978801,548756,,,,,,,,,,,,,,,,,,,,,,,,,0.00256006114401694,0.461416664641645,548756,,,0,0
73,Female,hhd,2011,Indonesia,0.016406639104954,0.0336770187357012,0.0325051452562808,0.0152355741170884,0.00117187347942044,465449,,,,,,,,,,,,,,,,,,,,,,,,,0.00245007143737513,0.0476201275207017,465449,,,0,0
75,Male,istroke,2013,Indonesia,0.0297793561235205,0.0573496086996227,0.0513229448109628,0.0918239414277259,0.00602666388865988,305682,,,,,,,,,,,,,,,,,,,,,,,,,0.0109145503736159,0.0496861658948702,305682,,,0,0
28,Male,hhd,2031,Indonesia,0.00173883754030418,0.00174610114003564,0.00173828924856675,0.00012446855267246,7.81189146888906e-06,2167667,,,,,,,,,,,,,,,,,,,,,,,,,2.27958655968138e-05,0.0836722235079381,2167667,,,0,0
58,Male,cmd,2026,Indonesia,0.00883499230700864,0.0172717613001425,0.0172117939796306,0.00020568075700284,5.99673205118154e-05,1215057.5,,,,,,,,,,,,,,,,,,,,,,,,,5.79912938776201e-05,0.336095576060172,1215057.5,,,0,0
93,Male,rhd,2049,Indonesia,0.107578865043648,0.196358879103233,0.196262270377894,0.00112021094821787,9.66087253390111e-05,6470.5,,,,,,,,,,,,,,,,,,,,,,,,,8.02039768636998e-05,0.0282235742253946,6470.5,,,0,0
54,Male,rhd,2048,Indonesia,0.00639004050872342,0.0130595095236183,0.0130374019454536,0.00503360134539948,2.21075781646894e-05,1453083.5,,,,,,,,,,,,,,,,,,,,,,,,,3.03337537008748e-05,0.00449179917512122,1453083.5,,,0,0
43,Female,ihd,2018,Indonesia,0.00264814491176978,0.00414299912093799,0.00355200469056621,0.0136641445282949,0.00059099443037178,1877664,,,,,,,,,,,,,,,,,,,,,,,,,0.00105527839854579,0.0522837501643249,1877664,,,0,0
37,Female,dm2,2014,Indonesia,0.00167590235269987,0.00228653913531306,0.00225317468876954,0.0401852577325457,3.33644465435203e-05,1960009.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00229110141660495,0.00100322165622391,1960009.5,,,0,0
32,Male,istroke,2019,Indonesia,0.00164695957386693,0.00210025290671756,0.00208492626081018,0.0040234959349111,1.5326645907386e-05,2120154,,,,,,,,,,,,,,,,,,,,,,,,,0.000220358389593926,0.00689396262547277,2120154,,,0,0
44,Male,dm2,2025,Indonesia,0.00339718128070473,0.0051997810260836,0.00499676613116447,0.0766833590904522,0.000203014894919136,1892981,,,,,,,,,,,,,,,,,,,,,,,,,0.00747837646268946,0.0025262946215696,1892981,,,0,0
26,Male,istroke,2018,Indonesia,0.00147328261823266,0.00167732754467221,0.00166957214464204,0.00273382308393924,7.75540003017203e-06,2182290,,,,,,,,,,,,,,,,,,,,,,,,,0.000201951871405398,0.0024192382900855,2182290,,,0,0
27,Male,cmd,2022,Indonesia,0.00166942354767537,0.00165756319836516,0.00164795522556329,0.0002028115811013,9.60797280186851e-06,2177979.5,,,,,,,,,,,,,,,,,,,,,,,,,8.88814387822953e-06,0.103110523862552,2177979.5,,,0,0
84,Female,rhd,2005,Indonesia,0.0391452892960366,0.0746515378445744,0.0745921539200743,0.00206029189377058,5.93839245001806e-05,77531,,,,,,,,,,,,,,,,,,,,,,,,,6.73293155063941e-05,0.0275670493675045,77531,,,0,0
71,Female,cmd,2023,Indonesia,0.013274354559061,0.0267286413266036,0.0266679152236745,0.00050740178100562,6.07261029291299e-05,570655,,,,,,,,,,,,,,,,,,,,,,,,,7.94034788333017e-05,0.161650679087373,570655,,,0,0
1,Female,rhd,2042,Indonesia,0.00177108875261383,0.00210925776222,0.0021071553899691,4.73638338241e-05,2.10237225089607e-06,2218772,,,,,,,,,,,,,,,,,,,,,,,,,3.63988130822441e-05,0.0185300979669247,2218772,,,0,0
20,Female,hhd,2047,Indonesia,0.000715054852756266,0.00110693761571382,0.00110473969988318,5.9954644741e-05,2.1979158306446e-06,2067496,,,,,,,,,,,,,,,,,,,,,,,,,1.58635495455565e-05,0.0538247107636649,2067496,,,0,0
64,Male,cmd,2013,Indonesia,0.0151228661233691,0.0293362579417013,0.029251848937863,0.00037425146267358,8.44090038382942e-05,600853,,,,,,,,,,,,,,,,,,,,,,,,,0.000109563149076523,0.331591230884009,600853,,,0,0
49,Female,hhd,2007,Indonesia,0.00353147474576124,0.00592914431448977,0.00581305288940293,0.00116210858378468,0.000116091425086844,1218689,,,,,,,,,,,,,,,,,,,,,,,,,0.000191017963814936,0.110085814353261,1218689,,,0,0
20,Male,cmd,2034,Indonesia,0.00135727258648474,0.00142037916551052,0.0014148825026419,0.0002591719597907,5.49666286861991e-06,2411772,,,,,,,,,,,,,,,,,,,,,,,,,7.0393163140825e-06,0.0255156606752655,2411772,,,0,0
17,Female,cmd,2047,Indonesia,0.000654330230378523,0.00102197008098209,0.00101718770116643,0.0001841240140326,4.78237981566656e-06,2148735.5,,,,,,,,,,,,,,,,,,,,,,,,,3.99458719625773e-06,0.0515117101776279,2148735.5,,,0,0
82,Female,hstroke,2001,Indonesia,0.034248571376032,0.06711518788246,0.0594072270621946,0.014632940686671,0.00770796082026537,96401.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00815791330003011,0.649031795825313,96401.5,,,0,0
48,Female,rhd,2041,Indonesia,0.00296267875585785,0.00549213160274273,0.00545295000761985,0.00741122145900358,3.91815951228771e-05,1750710,,,,,,,,,,,,,,,,,,,,,,,,,3.21913971032352e-05,0.00444805790405763,1750710,,,0,0
7,Female,dm2,2038,Indonesia,0.000326624251046939,0.000505580560353885,0.000505580560353885,0,0,2425458.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2425458.5,,,0,0
91,Female,hhd,2014,Indonesia,0.0671201487751682,0.118772724885914,0.114215502429542,0.0358868313204838,0.00455722245637129,20057,,,,,,,,,,,,,,,,,,,,,,,,,0.00546029630709127,0.130362369618197,20057,,,0,0
86,Male,hstroke,2005,Indonesia,0.0666685230479252,0.115319154911284,0.10696891252103,0.00915498652578106,0.00835024239025387,31741,,,,,,,,,,,,,,,,,,,,,,,,,0.00606023437714149,0.555940303991045,31741,,,0,0
52,Male,dm2,2020,Indonesia,0.0064417761199062,0.0113872528262715,0.0107934237830257,0.105955770824062,0.00059382904324586,1571604,,,,,,,,,,,,,,,,,,,,,,,,,0.0087057235327315,0.00708931963304559,1571604,,,0,3.14332744723327e-05
35,Male,istroke,2045,Indonesia,0.00175207450152849,0.00240205760714277,0.00237954094825041,0.00504233451482398,2.25166588923559e-05,2186798.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00066817362955687,0.00722853094479143,2186798.5,,,0,0
5,Male,istroke,2036,Indonesia,0.000519831071761332,0.000934175984749787,0.000933622132621192,0.00050564193135535,5.53852128594626e-07,2482047,,,,,,,,,,,,,,,,,,,,,,,,,5.890676925233e-05,0.00144579600342418,2482047,,,0,0
16,Female,hstroke,2016,Indonesia,0.000864635033336333,0.00097390987510082,0.000943572517152497,0.0016782976945611,3.03373579483226e-05,2151566.5,,,,,,,,,,,,,,,,,,,,,,,,,9.75298836654104e-05,0.0131671167311262,2151566.5,,,0,0
84,Male,rhd,2030,Indonesia,0.0509019223030271,0.0928460067177343,0.0928101837996508,0.00166671720311154,3.58229180835046e-05,94807.5,,,,,,,,,,,,,,,,,,,,,,,,,6.77452099807477e-05,0.0117525326820944,94807.5,,,0,0
81,Female,dm2,2044,Indonesia,0.0267598105241316,0.0545961653914998,0.0511648067442321,0.14341450939536,0.00343135864726773,259494,,,,,,,,,,,,,,,,,,,,,,,,,0.00566908841664829,0.0203670359458196,259494,,,0,0
32,Female,cmd,2034,Indonesia,0.00114156803477179,0.00176438230415906,0.00175285365766264,0.0001298429109421,1.15286464964223e-05,2030825,,,,,,,,,,,,,,,,,,,,,,,,,1.36381566385493e-05,0.122988071746953,2030825,,,0,0
58,Male,istroke,2046,Indonesia,0.00789271697830891,0.0172717613001425,0.0165378467022911,0.0336106862811332,0.000733914597851346,1215057.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00474016014584277,0.0362553354499942,1215057.5,,,0,0
59,Female,hhd,2012,Indonesia,0.00623257728794484,0.0121325114385851,0.0117927925649316,0.00216671773868426,0.000339718873653433,884954,,,,,,,,,,,,,,,,,,,,,,,,,0.000637535534835166,0.216464439025902,884954,,,0,0
66,Female,hstroke,2006,Indonesia,0.0102255733335718,0.0202645751744157,0.0159548324926314,0.0109803952950769,0.00430974268178431,619007,,,,,,,,,,,,,,,,,,,,,,,,,0.00435040342745063,0.410487231526643,619007,,,0,0
74,Female,hstroke,2036,Indonesia,0.0151547246161406,0.031848477670544,0.0273895855940278,0.00970397079528764,0.00445889207651617,490173,,,,,,,,,,,,,,,,,,,,,,,,,0.00272860949210424,0.46121964474312,490173,,,0,0
34,Male,rhd,2030,Indonesia,0.00182211472697672,0.00230145604033437,0.0022864251434212,0.00739713917664186,1.50308969131691e-05,2168702,,,,,,,,,,,,,,,,,,,,,,,,,2.57954012191969e-05,0.00159468950654086,2168702,,,0,0
78,Female,hstroke,2024,Indonesia,0.0210513388230985,0.0411296205969196,0.0361556632496691,0.0105009989223798,0.00497395734725055,362363,,,,,,,,,,,,,,,,,,,,,,,,,0.00542856891266372,0.674037544665859,362363,,,0,0
9,Male,hstroke,2011,Indonesia,0.000732810553150988,0.00074799059828449,0.00074347313756102,0.00081721802142302,4.51746072347009e-06,2278585,,,,,,,,,,,,,,,,,,,,,,,,,8.70132944608518e-05,0.0105580216649959,2278585,,,0,0
53,Male,dm2,2003,Indonesia,0.00708442774147906,0.0120917890584733,0.0115353470019471,0.0868662703970377,0.000556442056526285,772098.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0042645041167546,0.00731144788666873,772098.5,,,0,0
53,Male,hhd,2015,Indonesia,0.00678991376953077,0.0130454699255124,0.0126685014056462,0.00140922016154016,0.000376968519866207,1343639,,,,,,,,,,,,,,,,,,,,,,,,,0.000629853325776665,0.360602815458762,1343639,,,0,0
84,Female,istroke,2047,Indonesia,0.0347659436930028,0.0685436286734758,0.0582001747596499,0.0659456739875926,0.0103434539138259,162437,,,,,,,,,,,,,,,,,,,,,,,,,0.00828909092310291,0.234766335131812,162437,,,0,0
80,Female,istroke,2020,Indonesia,0.026354508402436,0.0501073171266397,0.0428844135658046,0.0658499105233117,0.00722290356083512,293893,,,,,,,,,,,,,,,,,,,,,,,,,0.00631994508081314,0.172304183443095,293893,,,0,0.000883866146831615
73,Male,istroke,2036,Indonesia,0.0239371932116195,0.0473378580144624,0.0427452465085029,0.0839735245473103,0.00459261150595943,385422.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0153529523839636,0.0710472413075344,385422.5,,,0,0
68,Male,hhd,2036,Indonesia,0.0165877387276877,0.0336931797605244,0.0325956705289745,0.0102979539417038,0.00109750923154993,575869,,,,,,,,,,,,,,,,,,,,,,,,,0.00249502575665614,0.184252184640116,575869,,,0,0
71,Male,hhd,2044,Indonesia,0.0205450090875887,0.0423874435287575,0.0409303742346497,0.0137413595284933,0.0014570692941078,445888.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00164216154869262,0.131883395094777,445888.5,,,0,0
67,Female,istroke,2003,Indonesia,0.0106054016477047,0.0206449642737058,0.0193641153395568,0.0391620187691335,0.00128084893414902,557865.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00238976066889723,0.0372814192572336,557865.5,,,0,0
47,Male,istroke,2030,Indonesia,0.00479285161322457,0.00728135888619256,0.00710970769652112,0.0128891287106558,0.000171651189671444,1789428,,,,,,,,,,,,,,,,,,,,,,,,,0.00186746347275904,0.0236669358844822,1789428,,,0,0
73,Female,ihd,2043,Indonesia,0.013948638874557,0.0302510461167055,0.0258396074100662,0.0837700179838542,0.00441143870663934,522148.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0059835497791263,0.0801377774120639,522148.5,,,0,0
1,Male,ihd,2043,Indonesia,0.00122248574333391,0.00230042957733526,0.00230042957733526,0,0,2340024.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2340024.5,,,0,0
50,Female,rhd,2030,Indonesia,0.00323751701004048,0.00626323776254954,0.00622524371022985,0.00702564690748154,3.79940523196933e-05,1677233,,,,,,,,,,,,,,,,,,,,,,,,,5.40520425413048e-05,0.00462532363846076,1677233,,,0,0
64,Female,hstroke,2042,Indonesia,0.00741518774884823,0.0162742117341513,0.0132114439594096,0.00928275810116142,0.0030627677747417,909245,,,,,,,,,,,,,,,,,,,,,,,,,0.00554223081161909,0.626198001124769,909245,,,0,0
51,Female,hhd,2010,Indonesia,0.00400255900616448,0.00699519634363462,0.0068452815851779,0.00130010322943448,0.000149914758456727,1250881,,,,,,,,,,,,,,,,,,,,,,,,,0.000203022555393717,0.107056651541098,1250881,,,0,0
17,Female,hstroke,2035,Indonesia,0.000739466867981462,0.00102197008098209,0.000989007181066914,0.0017018269553705,3.29628999151785e-05,2148735.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000100011823680076,0.0195066063076827,2148735.5,,,0,0
94,Male,hhd,2018,Indonesia,0.141842398700181,0.234191488590733,0.228055457114382,0.0257526069013767,0.00613603147635136,3956,,,,,,,,,,,,,,,,,,,,,,,,,0.0104836875283567,0.153421788474073,3956,,,0,0
4,Female,istroke,2039,Indonesia,0.000572964619112568,0.00082677260532276,0.000825777820386579,0.0003666064653678,9.94784936181117e-07,2322292,,,,,,,,,,,,,,,,,,,,,,,,,5.26331974531013e-05,0.00194234492323954,2322292,,,0,0
81,Male,cmd,2040,Indonesia,0.0391367855670285,0.0769597799288929,0.0766571144658459,0.00233151619013724,0.000302665463046978,163265,,,,,,,,,,,,,,,,,,,,,,,,,0.000832165374175483,0.192207841919962,163265,,,0,0
49,Female,dm2,2027,Indonesia,0.00318887158076571,0.00587768468264613,0.00565125478641348,0.085822941015421,0.000226429896232657,1717862.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00783461384987212,0.00323932921298047,1717862.5,,,0,0
25,Male,istroke,2004,Indonesia,0.00180334532187146,0.00196196284630861,0.00195522320144941,0.00265695008246816,6.73964485919537e-06,2139131,,,,,,,,,,,,,,,,,,,,,,,,,0.000187171510802054,0.00164860107347897,2139131,,,0,0
17,Male,rhd,2000,Indonesia,0.00167858749375177,0.00178723491999109,0.00175338523853117,0.0031504363878316,3.38496814599223e-05,2277494.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000558774023038328,0.00732150212231111,2277494.5,,,0,0
70,Male,ihd,2001,Indonesia,0.0253034648909511,0.0469047957856394,0.0402464337504954,0.0968515612977522,0.00665836203514406,355675.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00996581042808322,0.0455379528773744,355675.5,,,0,0
71,Female,istroke,2029,Indonesia,0.0128886732388972,0.0267286413266036,0.0237742361820605,0.0465952981749394,0.00295440514454314,570655,,,,,,,,,,,,,,,,,,,,,,,,,0.00582161351687042,0.0522824961503922,570655,,,0,0
20,Male,rhd,2017,Indonesia,0.00139287549670041,0.0015050657875607,0.00148918311335078,0.00441817180037654,1.58826742099174e-05,2308939,,,,,,,,,,,,,,,,,,,,,,,,,0.00041739844771319,0.00272218899053532,2308939,,,0,0
16,Female,hstroke,2047,Indonesia,0.000553587050971456,0.000904582526996244,0.000876866103409953,0.0016183538891218,2.77164235862906e-05,2156270,,,,,,,,,,,,,,,,,,,,,,,,,9.46080933388551e-05,0.0179736805090022,2156270,,,0,0
75,Female,rhd,2019,Indonesia,0.0163625783113139,0.0334459092243825,0.0334158084306413,0.003141526661255,3.01007937412895e-05,459466.5,,,,,,,,,,,,,,,,,,,,,,,,,3.65395300611949e-05,0.0103200764972151,459466.5,,,0,0
31,Male,ihd,2041,Indonesia,0.0018045822828628,0.00201171496504708,0.00180378194038825,0.0072308724434963,0.000207933024658836,2144640.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000653565469554911,0.0542443440849945,2144640.5,,,0,0
65,Female,rhd,2025,Indonesia,0.00846622874409764,0.0171923906166177,0.0171580277796527,0.00444440561954856,3.43628369650035e-05,847791.5,,,,,,,,,,,,,,,,,,,,,,,,,4.60386950074366e-05,0.00657242369620814,847791.5,,,0,0
26,Female,hhd,2010,Indonesia,0.00122978260641385,0.00142050631947381,0.00141642287839692,0.00011924349127044,4.08344107688973e-06,2141379.5,,,,,,,,,,,,,,,,,,,,,,,,,2.01394530452032e-05,0.0283220457453908,2141379.5,,,0,0
41,Female,ihd,2031,Indonesia,0.00222152169724455,0.00356293434529783,0.00307528054239957,0.0116246286308863,0.000487653802898258,1968152,,,,,,,,,,,,,,,,,,,,,,,,,0.00084992355934537,0.0628835309375558,1968152,,,0,0
70,Female,ihd,2036,Indonesia,0.011594527148089,0.0248036680903403,0.0211050377753964,0.0735976713867862,0.00369863031494392,584289.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00523798876098545,0.0728422953370712,584289.5,,,0,0
42,Male,hstroke,2034,Indonesia,0.00246370200621363,0.00381206245267763,0.0033560075058294,0.0049497885122883,0.000456054946848232,1966804,,,,,,,,,,,,,,,,,,,,,,,,,0.00076101021881804,0.174891643874433,1966804,,,0,0
79,Male,istroke,2044,Indonesia,0.0325079454044671,0.0662534720975986,0.058605057649634,0.104485345822688,0.00764841444796464,215380,,,,,,,,,,,,,,,,,,,,,,,,,0.0123393264761612,0.0672957200583166,215380,,,0,0
43,Male,ihd,2021,Indonesia,0.0029730329591138,0.00450592173938062,0.00371037476821484,0.0192158874109791,0.000795546971165778,1933096.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00270728573881416,0.0368839273927167,1933096.5,,,0,8.91357726177541e-05
14,Female,hhd,2033,Indonesia,0.000441965134419115,0.000669807419024546,0.000669196820888525,1.13937277438e-05,6.10598136020692e-07,2221491.5,,,,,,,,,,,,,,,,,,,,,,,,,4.01402501762348e-06,0.0239855209003946,2221491.5,,,0,0
67,Male,hstroke,2012,Indonesia,0.0181817333663831,0.0344678050726413,0.0290888310985081,0.0105407431851294,0.00537897397413321,516109.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00454631040109586,0.770241960212738,516109.5,,,0,0
90,Female,cmd,2049,Indonesia,0.0593030995590417,0.108221836764136,0.107372866451608,0.00594993318675158,0.000848970312527931,39319,,,,,,,,,,,,,,,,,,,,,,,,,0.00108554000567025,0.118566027857159,39319,,,0,0
14,Female,istroke,2002,Indonesia,0.000798463421409314,0.000857549669400639,0.000854696122636542,0.0011489830435687,2.85354676409611e-06,2113122.5,,,,,,,,,,,,,,,,,,,,,,,,,4.1990702197633e-05,0.00138071004991979,2113122.5,,,0,0
92,Male,hstroke,2030,Indonesia,0.09253278279317,0.159861138850849,0.151443164047856,0.0093551640254879,0.00841797480299292,9624.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0102568769775072,0.52132814684773,9624.5,,,0,0
73,Male,dm2,2026,Indonesia,0.0254230026845908,0.0473378580144624,0.0440886837494189,0.155560091814295,0.00324917426504351,385422.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0120358137885745,0.0198412993557106,385422.5,,,0,0
76,Male,hstroke,2006,Indonesia,0.0344664321329432,0.0639454745253162,0.0562766707391827,0.0093854337863771,0.00766880378613348,224644,,,,,,,,,,,,,,,,,,,,,,,,,0.00565884647771252,0.800838478881166,224644,,,0,0
86,Female,rhd,2025,Indonesia,0.0423905450527419,0.0780022436905919,0.077960549798497,0.00201514272614052,4.16938920948257e-05,109253,,,,,,,,,,,,,,,,,,,,,,,,,3.8250008677542e-05,0.0115165220205589,109253,,,0,0
74,Male,dm2,2049,Indonesia,0.0233729199220054,0.0493901845774229,0.0459560133405998,0.15496699996977,0.00343417123682306,353983.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0118029729491491,0.020800367974781,353983.5,,,0,0
45,Female,hhd,2047,Indonesia,0.00266329982021235,0.00461753916627301,0.00452586108496108,0.0008323043819612,9.16780813119217e-05,1845379,,,,,,,,,,,,,,,,,,,,,,,,,0.000187527019417434,0.126530222469412,1845379,,,0,0
93,Female,hhd,2024,Indonesia,0.0892605500199442,0.152239214011194,0.145823263814329,0.0370766068133185,0.00641595019686494,14160,,,,,,,,,,,,,,,,,,,,,,,,,0.00594704191520041,0.140035371155837,14160,,,0,0
69,Female,ihd,2038,Indonesia,0.010593208391476,0.022878694854077,0.019449710589842,0.0702399589626055,0.00342898426423495,615924.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0104666095001548,0.0441701774616925,615924.5,,,0,0
56,Male,ihd,2037,Indonesia,0.00720327308817502,0.0147317662209651,0.011853670168484,0.0476828867377307,0.00287809605248106,1334856,,,,,,,,,,,,,,,,,,,,,,,,,0.00825720749167268,0.0912257413519481,1334856,,,0,0
77,Female,ihd,2046,Indonesia,0.0172067624422956,0.0366407723320596,0.0315352684643103,0.0975977049786802,0.00510550386774927,395681.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00988159175299118,0.0604874713628017,395681.5,,,0,0
73,Male,hstroke,2040,Indonesia,0.023445270888002,0.0473378580144624,0.0416526034707391,0.00902459055821636,0.00568525454372324,385422.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00643836485801069,0.903220586607241,385422.5,,,0,0
29,Female,istroke,2023,Indonesia,0.00110336223535099,0.00146179674327725,0.00144729388923807,0.00268978874345694,1.45028540391777e-05,2060492.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000246026997363435,0.00582504480510429,2060492.5,,,0,0
4,Male,istroke,2000,Indonesia,0.00236426941765195,0.0023772917557854,0.00237648131815466,0.000460086390255325,8.10437630747823e-07,2325959.5,,,,,,,,,,,,,,,,,,,,,,,,,6.2304496256906e-05,0.000879844333853266,2325959.5,,,0,0
