location,sex,cause,age,RMSE_deaths_base,RMSE_prev_base,RMSE_deaths_cal,RMSE_prev_cal,base_err,cal_err,n_eval,n_par,hit_bound,bg_modified_rows,nm_converged,pct_improvement
Indonesia,Male,Intracerebral hemorrhage,85-89 years,2684.8804882374,2773.55046235655,912.31528696635,804.079877343982,265.27240507689,119.429877121889,2506,32,TRUE,0,FALSE,54.9784015087164
Indonesia,Male,Intracerebral hemorrhage,90-94 years,1164.17378137659,1328.3327350775,491.558673188747,635.398053635197,265.27240507689,119.429877121889,2506,32,TRUE,0,FALSE,54.9784015087164
Indonesia,Male,Intracerebral hemorrhage,95+ years,341.329951535348,221.542415930602,378.888894931613,260.15286444868,265.27240507689,119.429877121889,2506,32,TRUE,0,FALSE,54.9784015087164
Indonesia,Male,Ischemic heart disease,20-24 years,181.244455497828,8005.20414660277,205.715909880871,8265.07582671477,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,25-29 years,194.582132384627,4936.91780076008,269.644832382211,5788.08198812794,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,30-34 years,107.013115285613,4224.86594674015,62.2654628665307,4792.16569020655,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,35-39 years,319.573583888572,6905.7935899996,581.767539864138,7298.98074285113,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,40-44 years,960.97395996462,14241.5572963942,1045.99144979176,14602.1246350816,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,45-49 years,525.524895740663,24745.3516229028,868.781665946806,23570.3809165138,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,50-54 years,972.294725384235,33944.5657771241,1173.28737934875,32804.1552882921,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,55-59 years,2141.23391694266,37137.5314918008,2990.98858070472,45068.1010398783,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,60-64 years,1430.11499658407,32504.3366121881,2246.12511516235,46275.9869237176,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,65-69 years,4389.62292053795,41883.939568565,5668.74751631142,45536.057226723,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,70-74 years,6210.44074009479,68346.0724285562,6216.58934489249,63625.6561078501,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,75-79 years,8308.85220573349,77318.6630660417,7325.30507763936,70370.8818165583,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,80-84 years,7819.26830015703,63594.9617095118,7045.5599107972,54400.1736646803,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,85-89 years,5845.4811144647,33546.7318636099,4441.36716199026,26555.8942681968,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,90-94 years,2989.79508074341,10301.169367923,2677.20122249285,10035.8858131905,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic heart disease,95+ years,1164.36681645185,2823.55381822006,1158.17877329447,2774.93148626739,226.981293250116,176.074805534733,2506,32,FALSE,0,FALSE,22.4276137414054
Indonesia,Male,Ischemic stroke,20-24 years,17.1535906514807,3215.69270216191,6.05652235053921,2740.34688829406,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,25-29 years,20.0975364360533,2267.00780177978,14.8689409966337,2895.19576607604,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,30-34 years,22.1442694058608,2214.34705442966,86.0148397569275,6941.66355468871,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,35-39 years,56.4444933713255,3534.78335518066,42.179969433099,5587.71091901658,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,40-44 years,212.650931489868,6615.41937641819,385.149667679567,4596.98003505115,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,45-49 years,220.814745727328,10581.2624111438,775.850451805637,19189.4266430817,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,50-54 years,253.881841725151,14070.1954117238,810.639663394648,24446.5678424402,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,55-59 years,1265.52804408835,14278.9106670334,588.019519553875,7968.05354107271,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,60-64 years,321.809323849082,12444.4394802935,2075.91524539576,12860.930444772,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,65-69 years,2582.01054245043,20496.7345229475,1787.39628528159,21521.2836940343,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,70-74 years,2871.50123240258,44169.1803220454,1410.72524296263,26029.94229987,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,75-79 years,6698.62362470157,55501.7648348634,5073.13802877981,29984.0060065548,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,80-84 years,6139.22877156016,48023.8886870875,5970.6672315653,18535.4381747398,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,85-89 years,4951.03726663843,26912.9233614557,1681.49524639116,10990.1945973879,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,90-94 years,2415.35211398843,7815.89682186043,1141.50620348965,7989.93132348473,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Ischemic stroke,95+ years,730.442846496507,1718.95949230978,750.496041298298,1475.41848420965,226.992779199171,116.948207352163,2506,32,FALSE,0,FALSE,48.4793270672508
Indonesia,Male,Rheumatic heart disease,20-24 years,31.2958207413733,6163.07526613445,46.3120564389686,8427.11155967147,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,25-29 years,24.7143882342059,1819.93910301196,41.6686326921182,2820.99876550416,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,30-34 years,19.0708500230981,5092.82157077411,12.122523803675,4367.35138697061,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,35-39 years,26.750554048064,1665.43016286072,40.188226868052,1563.12139973672,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,40-44 years,37.984744139152,4143.95386886822,82.2239971892849,4070.47761811188,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,45-49 years,46.1950610739806,7804.74300595851,45.2810462063164,7581.20282504158,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,50-54 years,59.8309100001601,8058.68476953611,39.8971548341657,8088.91057640334,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,55-59 years,58.0166246874672,6378.56260390483,46.4030017107233,6356.84253305044,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,60-64 years,49.2982356862598,4158.17040180982,18.6309326999344,4493.48371207085,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,65-69 years,39.9264167247312,2618.60402236924,47.763552725162,2923.2558013154,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,70-74 years,43.456453594861,2368.88515041947,18.8162645660638,2470.73844720288,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,75-79 years,41.0526429305321,1856.77387917925,14.7009593132556,1918.71437598329,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,80-84 years,31.9543902778988,1123.28090599139,11.3717216249292,1153.57291730149,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,85-89 years,20.6684608216172,442.235782711848,7.39107601011237,472.697024911355,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,90-94 years,11.9006503026913,103.581936893078,5.68913681447301,130.327859208962,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
Indonesia,Male,Rheumatic heart disease,95+ years,5.33789441221937,22.8605661880553,5.65029837408546,20.2861083105102,427.587337048923,169.085797265518,2506,32,FALSE,0,FALSE,60.4558454811837
