location,sex,cause,age.group,ir_mult,cf_mult,granularity
Indonesia,Male,Ischemic stroke,75-79 years,0.572287685026411,1.0203343454223,age_group
Indonesia,Male,Ischemic stroke,80-84 years,0.535318490936932,1.38992166073619,age_group
Indonesia,Male,Ischemic stroke,85-89 years,0.544299858790451,0.690260193430024,age_group
Indonesia,Male,Ischemic stroke,90-94 years,1.11192347310941,0.679196471673815,age_group
Indonesia,Male,Ischemic stroke,95+ years,0.557608242691973,0.607860476254904,age_group
Indonesia,Male,Rheumatic heart disease,20-24 years,1.41805092145504,1.05920802199354,age_group
Indonesia,Male,Rheumatic heart disease,25-29 years,0.810274126098678,0.553308730076758,age_group
Indonesia,Male,Rheumatic heart disease,30-34 years,1.30917247309338,1.0602993880643,age_group
Indonesia,Male,Rheumatic heart disease,35-39 years,1.24062310726191,1.0696839606829,age_group
Indonesia,Male,Rheumatic heart disease,40-44 years,0.65540779918304,1.25314059584591,age_group
Indonesia,Male,Rheumatic heart disease,45-49 years,1.33288251597543,0.940590214899086,age_group
Indonesia,Male,Rheumatic heart disease,50-54 years,0.504005741228052,0.892472859840212,age_group
Indonesia,Male,Rheumatic heart disease,55-59 years,1.42126218030849,0.952957480971777,age_group
Indonesia,Male,Rheumatic heart disease,60-64 years,1.44268816173316,0.711072483849697,age_group
Indonesia,Male,Rheumatic heart disease,65-69 years,1.22038877796404,1.15118857240035,age_group
Indonesia,Male,Rheumatic heart disease,70-74 years,0.843913721968643,0.609437211259584,age_group
Indonesia,Male,Rheumatic heart disease,75-79 years,0.58133434640962,0.602210547936146,age_group
Indonesia,Male,Rheumatic heart disease,80-84 years,0.78323833004823,0.556469886882205,age_group
Indonesia,Male,Rheumatic heart disease,85-89 years,0.723100331860246,0.501914362206215,age_group
Indonesia,Male,Rheumatic heart disease,90-94 years,1.22259286236953,0.566094804578373,age_group
Indonesia,Male,Rheumatic heart disease,95+ years,1.43478971455256,1.41332288242579,age_group
